label,text
0,"Historically, Senate ratification of arms control treaties has been bipartisan."
0,"Of the 13 (Bill) Clinton speeches that fetched $500,000 or more, only two occurred during the years his wife was not secretary of state."
0,FDR was called a socialist and a communist.
1,"Ken Hodges badly botched this investigation and, as a result, justice wasnt done in this case."
0,Georgia is one of three states that effectively have no regulations whatsoever on lobbyists giving to legislators.
1,The United States has a low voter turnout rate.
0,"Since I took office, over 319,000 new private sector jobs have been created in Georgia with nearly 93,000 of those coming in the past 12 months."
1,"Only 42 percent of young Georgians have a college certificate or degree, but soon 60 percent of jobs will require some college credential."
1,"In the last five years, 28,000 people have been killed along the U.S.-Mexico border."
0,Says the typical homeowner will pay $4 more per month if library district passes.
0,NATO hasn't provided enough troops (in Afghanistan) because they are still angry about us going into Iraq.
1,"The average family (is) now bringing home $4,000 less than they did just five years ago."
0,Social Security ... is solid through about 2040 without any changes whatsoever.
1,We now have more jobs in solar than we do in oil.
1,"Right now in Georgia, nearly one in three leaving our prisons are re-convicted within three years."
1,Social Security is indeed a Ponzi scheme.
0,President Obama is shrinking our military.
0,"The truth of the matter is that during my administration, the FBI's crime statistics show that violent crime was reduced in Massachusetts by 7 percent."
1,On a balanced budget amendment.
1,Says the U.S. fleet of attack submarines is scheduled to fall below the 48 boats that Navy says it needs to carry out current missions.
0,"Says Mitt Romney told university students in Ohio that to start a business, they should borrow money if you have to from your parents."
1,"Says Mitch McConnell voted to raise Medicare costs for a current Kentucky senior by $6,000."
1,Says Dan Patrick proposed Arizona-style show-me-your-papers legislation.
1,Our kids cant openly celebrate Christmas or pray in school.
1,"David Beckhams proposed soccer stadium at Miamis Port threatens the 207,000 jobs and $27 billion economic impact tied to the cargo and cruise industries."
1,Women in the U.S. get 23 percent less pay than men for the same exact work.
1,"In 2008, Charlie Crist applauded the pick of Sarah Palin and said she would do a great job."
1,Heroin .. pours across our southern borders.
1,"The Northwest Corridor highway project in Cobb and Cherokee counties is expected to create over 9,700 jobs statewide."
0,The world food demand is going to double sometime between now and 2070.
1,"Building and running the Atlanta Streetcar is projected to create 1,399 jobs."
0,"Mathematically, the White Sox can still get in the playoffs."
1,Says Gov. Rick Scott allowed Republican legislators to cut his teacher pay raise proposal by 60 percent.
1,"Under Gov. Scott Walkers public-school budgets, a student entering kindergarten will not enjoy the same state investment in his or her education as those that came before them until they are graduating from high school."
1,I was totally against the war in Iraq.
0,Congress as a whole is less popular than its been since polling was invented.
0,Guantanamo has never been a key component of ISIS or al-Qaida propaganda.
0,"Taxpayers earning $1 million pay an effective tax rate that is about four times what taxpayers earning $100,000 pay."
0,The Latino unemployment rate is higher than the white rate and the black rate is higher than the Latino rate.
0,The marijuana that kids are smoking today is not the same as the marijuana that Jeb Bush smoked 40 years ago.
0,Forty cents of every dollar being spent by the federal government is being borrowed from my children.
1,Secretary Geithner has left the option on the table of abandoning the dollar for a multinational currency.
1,Says President Bill Clinton did not sign NAFTA.
0,Says Texas ranks last in the percentage of residents with high school diplomas.
1,I saved the taxpayers $2-billion on a bogus Air Force Boeing tanker deal where people went to jail.
1,"Tommy Thompson created the first school choice program in the nation, giving thousands of Milwaukee students the choice of where they go to school no matter where they live or how much money their parents make."
1,My numbers are better right now than Ronald Reagans numbers were with Jimmy Carter.
1,"When Standard Poors dropped our credit rating, what they said is, we dont have an ability to repay our debt. ... I was proved right in my position that the debt ceiling should not have been raised."
1,The New York Times writes this long story about Donald Trumps tax returns but didnt point out there was no wrongdoing until paragraph 18.
1,Hillary Clinton believed NAFTA was a 'boon' to our economy.
